ID,Prob1
50175, 0.68
50176, 0.25
50177, 0.16
50178, 0.52
50179, 0.70
50180, 0.44
50181, 0.19
50182, 0.25
50183, 0.76
50184, 0.16
50185, 0.22
50186, 0.69
50187, 0.35
50188, 0.42
50189, 0.38
50190, 0.46
50191, 0.38
50192, 0.39
50193, 0.18
50194, 0.30
50195, 0.29
50196, 0.49
50197, 0.90
50198, 0.32
50199, 0.20
50200, 0.58
50201, 0.41
50202, 0.23
50203, 0.25
50204, 0.19
50205, 0.71
50206, 0.60
50207, 0.35
50208, 0.58
50209, 0.26
50210, 0.73
50211, 0.35
50212, 0.38
50213, 0.28
50214, 0.29
50215, 0.35
50216, 0.22
50217, 0.33
50218, 0.24
50219, 0.41
50220, 0.23
50221, 0.46
50222, 0.32
50223, 0.67
50224, 0.66
50225, 0.18
50226, 0.16
50227, 0.27
50228, 0.25
50229, 0.37
50230, 0.25
50231, 0.47
50232, 0.69
50233, 0.26
50234, 0.21
50235, 0.28
50236, 0.43
50237, 0.24
50238, 0.18
50239, 0.32
50240, 0.25
50241, 0.31
50242, 0.27
50243, 0.22
50244, 0.23
50245, 0.26
50246, 0.28
50247, 0.38
50248, 0.22
50249, 0.32
50250, 0.22
50251, 0.29
50252, 0.40
50253, 0.11
50254, 0.25
50255, 0.22
50256, 0.54
50257, 0.33
50258, 0.34
50259, 0.54
50260, 0.30
50261, 0.69
50262, 0.55
50263, 0.31
50264, 0.35
50265, 0.21
50266, 0.54
50267, 0.28
50268, 0.28
50269, 0.30
50270, 0.39
50271, 0.22
50272, 0.36
50273, 0.27
50274, 0.26
50275, 0.27
50276, 0.29
50277, 0.47
50278, 0.42
50279, 0.33
50280, 0.26
50281, 0.22
50282, 0.47
50283, 0.34
50284, 0.24
50285, 0.59
50286, 0.18
50287, 0.24
50288, 0.45
50289, 0.36
50290, 0.35
50291, 0.42
50292, 0.36
50293, 0.21
50294, 0.26
50295, 0.18
50296, 0.31
50297, 0.25
50298, 0.34
50299, 0.04
50300, 0.38
50301, 0.20
50302, 0.20
50303, 0.26
50304, 0.15
50305, 0.31
50306, 0.29
50307, 0.27
50308, 0.24
50309, 0.30
50310, 0.16
50311, 0.42
50312, 0.22
50313, 0.39
50314, 0.29
50315, 0.27
50316, 0.49
50317, 0.32
50318, 0.24
50319, 0.38
50320, 0.27
50321, 0.25
50322, 0.54
50323, 0.18
50324, 0.29
50325, 0.30
50326, 0.22
50327, 0.31
50328, 0.68
50329, 0.35
50330, 0.17
50331, 0.27
50332, 0.25
50333, 0.62
50334, 0.53
50335, 0.23
50336, 0.25
50337, 0.36
50338, 0.29
50339, 0.22
50340, 0.38
50341, 0.17
50342, 0.17
50343, 0.19
50344, 0.16
50345, 0.43
50346, 0.52
50347, 0.24
50348, 0.29
50349, 0.47
50350, 0.48
50351, 0.23
50352, 0.25
50353, 0.63
50354, 0.46
50355, 0.31
50356, 0.76
50357, 0.28
50358, 0.23
50359, 0.42
50360, 0.32
50361, 0.43
50362, 0.24
50363, 0.33
50364, 0.17
50365, 0.27
50366, 0.28
50367, 0.68
50368, 0.54
50369, 0.21
50370, 0.34
50371, 0.29
50372, 0.77
50373, 0.31
50374, 0.35
50375, 0.25
50376, 0.17
50377, 0.74
50378, 0.42
50379, 0.36
50380, 0.38
50381, 0.27
50382, 0.29
50383, 0.15
50384, 0.34
50385, 0.24
50386, 0.24
50387, 0.20
50388, 0.50
50389, 0.28
50390, 0.22
50391, 0.30
50392, 0.36
50393, 0.28
50394, 0.43
50395, 0.36
50396, 0.18
50397, 0.20
50398, 0.62
50399, 0.51
50400, 0.20
50401, 0.22
50402, 0.23
50403, 0.71
50404, 0.43
50405, 0.30
50406, 0.36
50407, 0.24
50408, 0.56
50409, 0.23
50410, 0.46
50411, 0.22
50412, 0.29
50413, 0.32
50414, 0.33
50415, 0.73
50416, 0.71
50417, 0.37
50418, 0.63
50419, 0.39
50420, 0.40
50421, 0.29
50422, 0.36
50423, 0.40
50424, 0.12
50425, 0.65
50426, 0.32
50427, 0.22
50428, 0.51
50429, 0.61
50430, 0.26
50431, 0.22
50432, 0.20
50433, 0.64
50434, 0.54
50435, 0.05
50436, 0.19
50437, 0.48
50438, 0.22
50439, 0.14
50440, 0.61
50441, 0.63
50442, 0.29
50443, 0.20
50444, 0.28
50445, 0.23
50446, 0.38
50447, 0.24
50448, 0.34
50449, 0.62
50450, 0.20
50451, 0.23
50452, 0.45
50453, 0.24
50454, 0.32
50455, 0.28
50456, 0.54
50457, 0.45
50458, 0.34
50459, 0.30
50460, 0.50
50461, 0.44
50462, 0.17
50463, 0.41
50464, 0.26
50465, 0.24
50466, 0.23
50467, 0.59
50468, 0.23
50469, 0.30
50470, 0.38
50471, 0.68
50472, 0.54
50473, 0.19
50474, 0.68
50475, 0.62
50476, 0.26
50477, 0.27
50478, 0.34
50479, 0.20
50480, 0.21
50481, 0.57
50482, 0.30
50483, 0.30
50484, 0.72
50485, 0.59
50486, 0.24
50487, 0.53
50488, 0.23
50489, 0.51
50490, 0.33
50491, 0.64
50492, 0.29
50493, 0.51
50494, 0.35
50495, 0.67
50496, 0.47
50497, 0.52
50498, 0.28
50499, 0.31
50500, 0.62
50501, 0.40
50502, 0.24
50503, 0.79
50504, 0.27
50505, 0.51
50506, 0.45
50507, 0.17
50508, 0.16
50509, 0.33
50510, 0.23
50511, 0.53
50512, 0.35
50513, 0.65
50514, 0.53
50515, 0.26
50516, 0.35
50517, 0.29
50518, 0.24
50519, 0.31
50520, 0.22
50521, 0.18
50522, 0.35
50523, 0.49
50524, 0.26
50525, 0.20
50526, 0.37
50527, 0.34
50528, 0.63
50529, 0.31
50530, 0.55
50531, 0.25
50532, 0.39
50533, 0.21
50534, 0.30
50535, 0.20
50536, 0.24
50537, 0.24
50538, 0.23
50539, 0.23
50540, 0.19
50541, 0.26
50542, 0.51
50543, 0.34
50544, 0.27
50545, 0.25
50546, 0.35
50547, 0.38
50548, 0.28
50549, 0.32
50550, 0.45
50551, 0.50
50552, 0.28
50553, 0.68
50554, 0.24
50555, 0.21
50556, 0.27
50557, 0.35
50558, 0.17
50559, 0.54
50560, 0.37
50561, 0.66
50562, 0.34
50563, 0.37
50564, 0.39
50565, 0.27
50566, 0.73
50567, 0.37
50568, 0.36
50569, 0.23
50570, 0.65
50571, 0.67
50572, 0.49
50573, 0.27
50574, 0.72
50575, 0.26
50576, 0.32
50577, 0.33
50578, 0.68
50579, 0.27
50580, 0.22
50581, 0.32
50582, 0.41
50583, 0.24
50584, 0.51
50585, 0.25
50586, 0.40
50587, 0.21
50588, 0.28
50589, 0.25
50590, 0.06
50591, 0.23
50592, 0.44
50593, 0.19
50594, 0.32
50595, 0.14
50596, 0.29
50597, 0.50
50598, 0.31
50599, 0.31
50600, 0.38
50601, 0.31
50602, 0.74
50603, 0.23
50604, 0.14
50605, 0.36
50606, 0.24
50607, 0.26
50608, 0.30
50609, 0.38
50610, 0.30
50611, 0.24
50612, 0.50
50613, 0.17
50614, 0.44
50615, 0.29
50616, 0.27
50617, 0.19
50618, 0.34
50619, 0.40
50620, 0.70
50621, 0.61
50622, 0.21
50623, 0.26
50624, 0.17
50625, 0.43
50626, 0.47
50627, 0.62
50628, 0.39
50629, 0.16
50630, 0.24
50631, 0.27
50632, 0.28
50633, 0.30
50634, 0.38
50635, 0.26
50636, 0.22
50637, 0.48
50638, 0.33
50639, 0.22
50640, 0.36
50641, 0.22
50642, 0.26
50643, 0.75
50644, 0.39
50645, 0.19
50646, 0.49
50647, 0.38
50648, 0.34
50649, 0.35
50650, 0.23
50651, 0.29
50652, 0.39
50653, 0.84
50654, 0.69
50655, 0.29
50656, 0.52
50657, 0.26
50658, 0.20
50659, 0.25
50660, 0.22
50661, 0.33
50662, 0.28
50663, 0.21
50664, 0.61
50665, 0.28
50666, 0.27
50667, 0.33
50668, 0.76
50669, 0.15
50670, 0.20
50671, 0.29
50672, 0.55
50673, 0.30
50674, 0.23
50675, 0.34
50676, 0.18
50677, 0.29
50678, 0.61
50679, 0.24
50680, 0.47
50681, 0.24
50682, 0.41
50683, 0.18
50684, 0.19
50685, 0.26
50686, 0.38
50687, 0.18
50688, 0.79
50689, 0.44
50690, 0.26
50691, 0.28
50692, 0.71
50693, 0.29
50694, 0.28
50695, 0.32
50696, 0.17
50697, 0.53
50698, 0.26
50699, 0.25
50700, 0.40
50701, 0.21
50702, 0.40
50703, 0.33
50704, 0.45
50705, 0.56
50706, 0.57
50707, 0.31
50708, 0.57
50709, 0.33
50710, 0.53
50711, 0.67
50712, 0.42
50713, 0.44
50714, 0.46
50715, 0.56
50716, 0.35
50717, 0.27
50718, 0.23
50719, 0.75
50720, 0.32
50721, 0.37
50722, 0.12
50723, 0.38
50724, 0.32
50725, 0.49
50726, 0.27
50727, 0.36
50728, 0.67
50729, 0.28
50730, 0.25
50731, 0.22
50732, 0.20
50733, 0.47
50734, 0.34
50735, 0.34
50736, 0.35
50737, 0.26
50738, 0.42
50739, 0.28
50740, 0.44
50741, 0.39
50742, 0.31
50743, 0.28
50744, 0.19
50745, 0.23
50746, 0.17
50747, 0.30
50748, 0.51
50749, 0.22
50750, 0.26
50751, 0.30
50752, 0.14
50753, 0.30
50754, 0.36
50755, 0.28
50756, 0.36
50757, 0.23
50758, 0.28
50759, 0.23
50760, 0.22
50761, 0.38
50762, 0.38
50763, 0.28
50764, 0.74
50765, 0.24
50766, 0.34
50767, 0.26
50768, 0.25
50769, 0.26
50770, 0.26
50771, 0.25
50772, 0.48
50773, 0.29
50774, 0.23
50775, 0.25
50776, 0.30
50777, 0.26
50778, 0.18
50779, 0.27
50780, 0.33
50781, 0.32
50782, 0.08
50783, 0.46
50784, 0.41
50785, 0.19
50786, 0.35
50787, 0.10
50788, 0.37
50789, 0.27
50790, 0.49
50791, 0.42
50792, 0.32
50793, 0.51
50794, 0.21
50795, 0.77
50796, 0.19
50797, 0.24
50798, 0.36
50799, 0.27
50800, 0.21
50801, 0.27
50802, 0.36
50803, 0.59
50804, 0.67
50805, 0.32
50806, 0.29
50807, 0.42
50808, 0.55
50809, 0.26
50810, 0.50
50811, 0.27
50812, 0.40
50813, 0.25
50814, 0.21
50815, 0.33
50816, 0.40
50817, 0.60
50818, 0.20
50819, 0.23
50820, 0.22
50821, 0.42
50822, 0.21
50823, 0.50
50824, 0.38
50825, 0.37
50826, 0.34
50827, 0.39
50828, 0.29
50829, 0.41
50830, 0.13
50831, 0.63
50832, 0.27
50833, 0.23
50834, 0.17
50835, 0.19
50836, 0.67
50837, 0.57
50838, 0.55
50839, 0.64
50840, 0.37
50841, 0.47
50842, 0.37
50843, 0.29
50844, 0.22
50845, 0.29
50846, 0.33
50847, 0.26
50848, 0.28
50849, 0.57
50850, 0.22
50851, 0.36
50852, 0.23
50853, 0.57
50854, 0.21
50855, 0.30
50856, 0.16
50857, 0.23
50858, 0.66
50859, 0.39
50860, 0.25
50861, 0.16
50862, 0.25
50863, 0.39
50864, 0.62
50865, 0.28
50866, 0.25
50867, 0.12
50868, 0.27
50869, 0.33
50870, 0.25
50871, 0.65
50872, 0.24
50873, 0.57
50874, 0.35
50875, 0.25
50876, 0.30
50877, 0.29
50878, 0.22
50879, 0.46
50880, 0.42
50881, 0.26
50882, 0.21
50883, 0.55
50884, 0.60
50885, 0.35
50886, 0.31
50887, 0.45
50888, 0.61
50889, 0.27
50890, 0.53
50891, 0.23
50892, 0.16
50893, 0.51
50894, 0.18
50895, 0.19
50896, 0.23
50897, 0.56
50898, 0.67
50899, 0.31
50900, 0.35
50901, 0.25
50902, 0.51
50903, 0.34
50904, 0.17
50905, 0.67
50906, 0.33
50907, 0.78
50908, 0.65
50909, 0.22
50910, 0.37
50911, 0.40
50912, 0.36
50913, 0.66
50914, 0.32
50915, 0.70
50916, 0.26
50917, 0.35
50918, 0.58
50919, 0.28
50920, 0.33
50921, 0.21
50922, 0.22
50923, 0.35
50924, 0.24
50925, 0.33
50926, 0.28
50927, 0.37
50928, 0.19
50929, 0.29
50930, 0.29
50931, 0.24
50932, 0.27
50933, 0.30
50934, 0.37
50935, 0.06
50936, 0.18
50937, 0.23
50938, 0.46
50939, 0.31
50940, 0.20
50941, 0.21
50942, 0.36
50943, 0.54
50944, 0.35
50945, 0.32
50946, 0.25
50947, 0.49
50948, 0.34
50949, 0.61
50950, 0.71
50951, 0.37
50952, 0.33
50953, 0.32
50954, 0.37
50955, 0.50
50956, 0.73
50957, 0.42
50958, 0.46
50959, 0.42
50960, 0.46
50961, 0.58
50962, 0.21
50963, 0.23
50964, 0.33
50965, 0.38
50966, 0.31
50967, 0.37
50968, 0.38
50969, 0.39
50970, 0.25
50971, 0.58
50972, 0.47
50973, 0.40
50974, 0.13
50975, 0.38
50976, 0.49
50977, 0.22
50978, 0.24
50979, 0.38
50980, 0.42
50981, 0.52
50982, 0.47
50983, 0.24
50984, 0.40
50985, 0.23
50986, 0.32
50987, 0.28
50988, 0.26
50989, 0.75
50990, 0.42
50991, 0.22
50992, 0.13
50993, 0.38
50994, 0.53
50995, 0.24
50996, 0.68
50997, 0.25
50998, 0.33
50999, 0.29
51000, 0.29
51001, 0.15
51002, 0.30
51003, 0.38
51004, 0.63
51005, 0.33
51006, 0.60
51007, 0.19
51008, 0.21
51009, 0.30
51010, 0.25
51011, 0.10
51012, 0.18
51013, 0.61
51014, 0.22
51015, 0.27
51016, 0.15
51017, 0.18
51018, 0.20
51019, 0.33
51020, 0.31
51021, 0.13
51022, 0.18
51023, 0.15
51024, 0.21
51025, 0.29
51026, 0.55
51027, 0.73
51028, 0.19
51029, 0.33
51030, 0.30
51031, 0.24
51032, 0.20
51033, 0.23
51034, 0.31
51035, 0.24
51036, 0.27
51037, 0.34
51038, 0.25
51039, 0.25
51040, 0.34
51041, 0.20
51042, 0.73
51043, 0.24
51044, 0.25
51045, 0.26
51046, 0.21
51047, 0.39
51048, 0.43
51049, 0.22
51050, 0.23
51051, 0.41
51052, 0.38
51053, 0.23
51054, 0.22
51055, 0.25
51056, 0.59
51057, 0.25
51058, 0.27
51059, 0.48
51060, 0.29
51061, 0.09
51062, 0.40
51063, 0.20
51064, 0.17
51065, 0.59
51066, 0.26
51067, 0.20
51068, 0.14
51069, 0.71
51070, 0.77
51071, 0.32
51072, 0.75
51073, 0.22
51074, 0.25
51075, 0.73
51076, 0.28
51077, 0.59
51078, 0.15
51079, 0.71
51080, 0.67
51081, 0.26
51082, 0.24
51083, 0.43
51084, 0.61
51085, 0.68
51086, 0.33
51087, 0.36
51088, 0.31
51089, 0.40
51090, 0.23
51091, 0.23
51092, 0.37
51093, 0.22
51094, 0.31
51095, 0.20
51096, 0.69
51097, 0.57
51098, 0.21
51099, 0.36
51100, 0.18
51101, 0.60
51102, 0.42
51103, 0.28
51104, 0.21
51105, 0.65
51106, 0.47
51107, 0.15
51108, 0.37
51109, 0.42
51110, 0.24
51111, 0.43
51112, 0.22
51113, 0.25
51114, 0.37
51115, 0.19
51116, 0.21
51117, 0.57
51118, 0.46
51119, 0.23
51120, 0.35
51121, 0.16
51122, 0.30
51123, 0.22
51124, 0.60
51125, 0.20
51126, 0.51
51127, 0.43
51128, 0.69
51129, 0.33
51130, 0.49
51131, 0.34
51132, 0.07
51133, 0.14
51134, 0.17
51135, 0.21
51136, 0.36
51137, 0.38
51138, 0.45
51139, 0.22
51140, 0.50
51141, 0.36
51142, 0.35
51143, 0.36
51144, 0.16
51145, 0.42
51146, 0.50
51147, 0.20
51148, 0.48
51149, 0.63
51150, 0.73
51151, 0.21
51152, 0.23
51153, 0.16
51154, 0.54
51155, 0.54
51156, 0.29
51157, 0.76
51158, 0.28
51159, 0.29
51160, 0.36
51161, 0.33
51162, 0.18
51163, 0.24
51164, 0.06
51165, 0.71
51166, 0.58
51167, 0.22
51168, 0.29
51169, 0.18
51170, 0.19
51171, 0.26
51172, 0.77
51173, 0.39
51174, 0.23
51175, 0.21
51176, 0.34
51177, 0.21
51178, 0.53
51179, 0.21
51180, 0.18
51181, 0.16
51182, 0.22
51183, 0.76
51184, 0.24
51185, 0.36
51186, 0.22
51187, 0.28
51188, 0.21
51189, 0.25
51190, 0.23
51191, 0.36
51192, 0.27
51193, 0.71
51194, 0.22
51195, 0.43
51196, 0.63
51197, 0.25
51198, 0.22
51199, 0.60
51200, 0.29
51201, 0.31
51202, 0.73
51203, 0.30
51204, 0.24
51205, 0.43
51206, 0.23
51207, 0.38
51208, 0.38
51209, 0.50
51210, 0.28
51211, 0.30
51212, 0.29
51213, 0.61
51214, 0.35
51215, 0.49
51216, 0.29
51217, 0.22
51218, 0.56
51219, 0.49
51220, 0.23
51221, 0.29
51222, 0.41
51223, 0.22
51224, 0.45
51225, 0.31
51226, 0.70
51227, 0.34
51228, 0.20
51229, 0.27
51230, 0.44
51231, 0.20
51232, 0.20
51233, 0.59
51234, 0.15
51235, 0.46
51236, 0.33
51237, 0.18
51238, 0.49
51239, 0.15
51240, 0.33
51241, 0.46
51242, 0.32
51243, 0.20
51244, 0.31
51245, 0.34
51246, 0.21
51247, 0.38
51248, 0.25
51249, 0.30
51250, 0.28
51251, 0.25
51252, 0.27
51253, 0.15
51254, 0.24
51255, 0.52
51256, 0.26
51257, 0.22
51258, 0.33
51259, 0.24
51260, 0.39
51261, 0.26
51262, 0.22
51263, 0.66
51264, 0.18
51265, 0.22
51266, 0.49
51267, 0.65
51268, 0.32
51269, 0.26
51270, 0.77
51271, 0.41
51272, 0.40
51273, 0.21
51274, 0.43
51275, 0.24
51276, 0.19
51277, 0.08
51278, 0.21
51279, 0.31
51280, 0.32
51281, 0.21
51282, 0.19
51283, 0.20
51284, 0.18
51285, 0.31
51286, 0.82
51287, 0.24
51288, 0.25
51289, 0.33
51290, 0.26
51291, 0.26
51292, 0.32
51293, 0.19
51294, 0.11
51295, 0.72
51296, 0.32
51297, 0.13
51298, 0.72
51299, 0.20
51300, 0.44
51301, 0.26
51302, 0.52
51303, 0.30
51304, 0.18
51305, 0.38
51306, 0.35
51307, 0.21
51308, 0.58
51309, 0.29
51310, 0.27
51311, 0.50
51312, 0.29
51313, 0.67
51314, 0.18
51315, 0.67
51316, 0.15
51317, 0.41
51318, 0.32
51319, 0.22
51320, 0.37
51321, 0.31
51322, 0.22
51323, 0.29
51324, 0.21
51325, 0.33
51326, 0.27
51327, 0.42
51328, 0.25
51329, 0.23
51330, 0.29
51331, 0.74
51332, 0.23
51333, 0.60
51334, 0.46
51335, 0.16
51336, 0.40
51337, 0.24
51338, 0.36
51339, 0.48
51340, 0.33
51341, 0.30
51342, 0.27
51343, 0.25
51344, 0.25
51345, 0.26
51346, 0.18
51347, 0.37
51348, 0.23
51349, 0.19
51350, 0.36
51351, 0.41
51352, 0.59
51353, 0.42
51354, 0.14
51355, 0.22
51356, 0.18
51357, 0.21
51358, 0.36
51359, 0.15
51360, 0.32
51361, 0.14
51362, 0.25
51363, 0.10
51364, 0.36
51365, 0.27
51366, 0.40
51367, 0.21
51368, 0.22
51369, 0.30
51370, 0.23
51371, 0.43
51372, 0.29
51373, 0.28
51374, 0.26
51375, 0.30
51376, 0.33
51377, 0.63
51378, 0.26
51379, 0.23
51380, 0.58
51381, 0.34
51382, 0.24
51383, 0.52
51384, 0.27
51385, 0.32
51386, 0.39
51387, 0.58
51388, 0.12
51389, 0.16
51390, 0.25
51391, 0.24
51392, 0.36
51393, 0.81
51394, 0.29
51395, 0.17
51396, 0.24
51397, 0.17
51398, 0.31
51399, 0.38
51400, 0.56
51401, 0.23
51402, 0.27
51403, 0.36
51404, 0.18
51405, 0.23
51406, 0.52
51407, 0.29
51408, 0.37
51409, 0.24
51410, 0.32
51411, 0.38
51412, 0.42
51413, 0.19
51414, 0.55
51415, 0.44
51416, 0.61
51417, 0.22
51418, 0.41
51419, 0.60
51420, 0.30
51421, 0.58
51422, 0.35
51423, 0.13
51424, 0.64
51425, 0.27
51426, 0.20
51427, 0.21
51428, 0.23
51429, 0.28
51430, 0.49
51431, 0.27
51432, 0.21
51433, 0.37
51434, 0.19
51435, 0.41
51436, 0.43
51437, 0.12
51438, 0.32
51439, 0.58
51440, 0.23
51441, 0.11
51442, 0.30
51443, 0.40
51444, 0.25
51445, 0.73
51446, 0.28
51447, 0.38
51448, 0.20
51449, 0.27
51450, 0.30
51451, 0.53
51452, 0.38
51453, 0.77
51454, 0.21
51455, 0.34
51456, 0.22
51457, 0.39
51458, 0.22
51459, 0.35
51460, 0.15
51461, 0.23
51462, 0.37
51463, 0.59
51464, 0.41
51465, 0.26
51466, 0.36
51467, 0.49
51468, 0.14
51469, 0.40
51470, 0.30
51471, 0.19
51472, 0.25
51473, 0.20
51474, 0.26
51475, 0.54
51476, 0.33
51477, 0.21
51478, 0.16
51479, 0.24
51480, 0.19
51481, 0.20
51482, 0.42
51483, 0.25
51484, 0.67
51485, 0.33
51486, 0.43
51487, 0.36
51488, 0.27
51489, 0.28
51490, 0.66
51491, 0.26
51492, 0.27
51493, 0.18
51494, 0.32
51495, 0.28
51496, 0.73
51497, 0.47
51498, 0.08
51499, 0.05
51500, 0.38
51501, 0.27
51502, 0.70
51503, 0.33
51504, 0.35
51505, 0.17
51506, 0.27
51507, 0.59
51508, 0.41
51509, 0.24
51510, 0.21
51511, 0.21
51512, 0.33
51513, 0.42
51514, 0.28
51515, 0.48
51516, 0.28
51517, 0.43
51518, 0.12
51519, 0.38
51520, 0.31
51521, 0.41
51522, 0.22
51523, 0.20
51524, 0.42
51525, 0.27
51526, 0.32
51527, 0.45
51528, 0.46
51529, 0.35
51530, 0.14
51531, 0.16
51532, 0.28
51533, 0.31
51534, 0.15
51535, 0.59
51536, 0.10
51537, 0.46
51538, 0.20
51539, 0.22
51540, 0.50
51541, 0.17
51542, 0.44
51543, 0.18
51544, 0.53
51545, 0.36
51546, 0.67
51547, 0.21
51548, 0.60
51549, 0.23
51550, 0.24
51551, 0.29
51552, 0.22
51553, 0.51
51554, 0.27
51555, 0.24
51556, 0.65
51557, 0.22
51558, 0.44
51559, 0.40
51560, 0.53
51561, 0.26
51562, 0.71
51563, 0.28
51564, 0.43
51565, 0.15
51566, 0.29
51567, 0.27
51568, 0.20
51569, 0.48
51570, 0.25
51571, 0.58
51572, 0.35
51573, 0.38
51574, 0.57
51575, 0.66
51576, 0.25
51577, 0.37
51578, 0.55
51579, 0.54
51580, 0.39
51581, 0.18
51582, 0.23
51583, 0.65
51584, 0.28
51585, 0.30
51586, 0.51
51587, 0.17
51588, 0.40
51589, 0.22
51590, 0.22
51591, 0.35
51592, 0.18
51593, 0.28
51594, 0.28
51595, 0.27
51596, 0.32
51597, 0.58
51598, 0.23
51599, 0.72
51600, 0.52
51601, 0.30
51602, 0.36
51603, 0.26
51604, 0.55
51605, 0.37
51606, 0.33
51607, 0.38
51608, 0.37
51609, 0.29
51610, 0.28
51611, 0.25
51612, 0.39
51613, 0.23
51614, 0.29
51615, 0.15
51616, 0.23
51617, 0.57
51618, 0.23
51619, 0.15
51620, 0.22
51621, 0.52
51622, 0.43
51623, 0.18
51624, 0.49
51625, 0.32
51626, 0.65
51627, 0.15
51628, 0.36
51629, 0.53
51630, 0.36
51631, 0.41
51632, 0.38
51633, 0.14
51634, 0.45
51635, 0.25
51636, 0.33
51637, 0.27
51638, 0.38
51639, 0.20
51640, 0.62
51641, 0.47
51642, 0.35
51643, 0.23
51644, 0.54
51645, 0.22
51646, 0.38
51647, 0.33
51648, 0.29
51649, 0.25
51650, 0.31
51651, 0.17
51652, 0.34
51653, 0.66
51654, 0.39
51655, 0.27
51656, 0.21
51657, 0.67
51658, 0.37
51659, 0.20
51660, 0.56
51661, 0.42
51662, 0.33
51663, 0.29
51664, 0.36
51665, 0.60
51666, 0.26
51667, 0.47
51668, 0.56
51669, 0.21
51670, 0.80
51671, 0.67
51672, 0.50
51673, 0.45
51674, 0.63
51675, 0.63
51676, 0.30
51677, 0.33
51678, 0.26
51679, 0.25
51680, 0.20
51681, 0.30
51682, 0.35
51683, 0.29
51684, 0.55
51685, 0.23
51686, 0.32
51687, 0.19
51688, 0.35
51689, 0.23
51690, 0.27
51691, 0.30
51692, 0.57
51693, 0.26
51694, 0.24
51695, 0.68
51696, 0.29
51697, 0.24
51698, 0.34
51699, 0.44
51700, 0.30
51701, 0.22
51702, 0.32
51703, 0.17
51704, 0.78
51705, 0.23
51706, 0.63
51707, 0.29
51708, 0.35
51709, 0.18
51710, 0.36
51711, 0.33
51712, 0.35
51713, 0.27
51714, 0.45
51715, 0.43
51716, 0.33
51717, 0.32
51718, 0.17
51719, 0.62
51720, 0.17
51721, 0.45
51722, 0.58
51723, 0.17
51724, 0.26
51725, 0.78
51726, 0.36
51727, 0.24
51728, 0.38
51729, 0.32
51730, 0.53
51731, 0.33
51732, 0.27
51733, 0.45
51734, 0.17
51735, 0.49
51736, 0.27
51737, 0.17
51738, 0.62
51739, 0.30
51740, 0.41
51741, 0.17
51742, 0.37
51743, 0.19
51744, 0.33
51745, 0.67
51746, 0.42
51747, 0.36
51748, 0.33
51749, 0.22
51750, 0.08
51751, 0.67
51752, 0.34
51753, 0.41
51754, 0.31
51755, 0.24
51756, 0.53
51757, 0.77
51758, 0.35
51759, 0.19
51760, 0.49
51761, 0.80
51762, 0.60
51763, 0.29
51764, 0.21
51765, 0.28
51766, 0.19
51767, 0.23
51768, 0.28
51769, 0.41
51770, 0.27
51771, 0.28
51772, 0.53
51773, 0.26
51774, 0.26
51775, 0.71
51776, 0.40
51777, 0.31
51778, 0.22
51779, 0.32
51780, 0.20
51781, 0.31
51782, 0.33
51783, 0.35
51784, 0.27
51785, 0.18
51786, 0.22
51787, 0.13
51788, 0.74
51789, 0.43
51790, 0.59
51791, 0.19
51792, 0.33
51793, 0.22
51794, 0.22
51795, 0.34
51796, 0.32
51797, 0.42
51798, 0.17
51799, 0.30
51800, 0.33
51801, 0.16
51802, 0.15
51803, 0.36
51804, 0.38
51805, 0.25
51806, 0.28
51807, 0.25
51808, 0.15
51809, 0.26
51810, 0.32
51811, 0.28
51812, 0.29
51813, 0.39
51814, 0.22
51815, 0.26
51816, 0.33
51817, 0.30
51818, 0.28
51819, 0.29
51820, 0.30
51821, 0.19
51822, 0.32
51823, 0.30
51824, 0.41
51825, 0.23
51826, 0.22
51827, 0.22
51828, 0.31
51829, 0.27
51830, 0.19
51831, 0.58
51832, 0.30
51833, 0.36
51834, 0.32
51835, 0.34
51836, 0.59
51837, 0.56
51838, 0.42
51839, 0.37
51840, 0.23
51841, 0.24
51842, 0.26
51843, 0.21
51844, 0.38
51845, 0.40
51846, 0.21
51847, 0.28
51848, 0.67
51849, 0.63
51850, 0.29
51851, 0.41
51852, 0.26
51853, 0.53
51854, 0.50
51855, 0.24
51856, 0.22
51857, 0.19
51858, 0.49
51859, 0.53
51860, 0.31
51861, 0.34
51862, 0.56
51863, 0.40
51864, 0.54
51865, 0.34
51866, 0.20
51867, 0.32
51868, 0.33
51869, 0.45
51870, 0.24
51871, 0.47
51872, 0.36
51873, 0.46
51874, 0.41
51875, 0.31
51876, 0.22
51877, 0.36
51878, 0.77
51879, 0.15
51880, 0.27
51881, 0.20
51882, 0.33
51883, 0.20
51884, 0.43
51885, 0.21
51886, 0.36
51887, 0.31
51888, 0.34
51889, 0.41
51890, 0.24
51891, 0.26
51892, 0.18
51893, 0.31
51894, 0.41
51895, 0.50
51896, 0.31
51897, 0.23
51898, 0.34
51899, 0.31
51900, 0.33
51901, 0.23
51902, 0.19
51903, 0.14
51904, 0.33
51905, 0.16
51906, 0.21
51907, 0.27
51908, 0.56
51909, 0.24
51910, 0.15
51911, 0.54
51912, 0.22
51913, 0.41
51914, 0.14
51915, 0.20
51916, 0.66
51917, 0.33
51918, 0.18
51919, 0.62
51920, 0.31
51921, 0.32
51922, 0.24
51923, 0.35
